Timestamp,Ambiente,Cliente,Versión,Muestra,Sección,Descripción,Usuario,Usuarios concurrentes,Motivo,Mensaje de error,Captura,Comentarios
2026-08-19T18:16:45-03:00,Production,CFI,V1.13.4,1,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",4,8,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-flow-dot>, 2 more..…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-flow-dot>, 2 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-19T18:16:45-03:00,Production,CFI,V1.13.4,1,Login,Ingreso al admin de MPC y setup de portfolios,3,8,CypressError: Timed out after waiting `360000ms` for your remote page to load.,"CypressError: Timed out after waiting `360000ms` for your remote page to load.

Your page did not fire its `load` event within `360000ms`.

You can try increasing the `pageLoadTimeout` value in `home/runner/work/portfolio-qa-tests/portfolio-qa-tests/cypress.config.js` to wait longer.

Browsers will not fire the `load` event until all stylesheets and scripts are done downloading.

When this `load` event occurs, Cypress will continue running commands.",8u_480fd84c.png,
2026-08-19T18:16:45-03:00,Production,CFI,V1.13.4,1,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente",5,8,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-flow-dot>, 2 more..…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-flow-dot>, 2 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-19T18:16:45-03:00,Production,CFI,V1.13.4,1,Login,Ingreso al admin de MPC y setup de portfolios,2,8,CypressError: Timed out after waiting `360000ms` for your remote page to load.,"CypressError: Timed out after waiting `360000ms` for your remote page to load.

Your page did not fire its `load` event within `360000ms`.

You can try increasing the `pageLoadTimeout` value in `home/runner/work/portfolio-qa-tests/portfolio-qa-tests/cypress.config.js` to wait longer.

Browsers will not fire the `load` event until all stylesheets and scripts are done downloading.

When this `load` event occurs, Cypress will continue running commands.",,
2026-08-19T18:34:31-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Segundo ingreso al menú Mis operaciones,6,8,Timeout esperando el elemento div.trades-filters-backdrop,"AssertionError: Timed out retrying after 360000ms: Expected to find element: `div.trades-filters-backdrop`, but never found it.",8u_d9868ae1.png,
2026-08-19T18:34:31-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Primer ingreso al menú Mis operaciones,7,8,Timeout esperando el elemento div.trades-filters-backdrop,"AssertionError: Timed out retrying after 360000ms: Expected to find element: `div.trades-filters-backdrop`, but never found it.",,
2026-08-19T18:34:31-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Primer ingreso: Filtro de 3 meses de operaciones,8,8,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-19T18:34:31-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Segundo ingreso al menú Mis operaciones,5,8,Timeout esperando el elemento div.trades-filters-backdrop,"AssertionError: Timed out retrying after 360000ms: Expected to find element: `div.trades-filters-backdrop`, but never found it.",,
2026-08-19T18:34:31-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Primer ingreso al menú Mis operaciones,1,8,Timeout esperando el elemento div.trades-filters-backdrop,"AssertionError: Timed out retrying after 360000ms: Expected to find element: `div.trades-filters-backdrop`, but never found it.",,
2026-08-19T18:34:31-03:00,Testing,CFI,V1.12.4,9,Login,Ingreso al admin de MPC y setup de portfolios,3,8,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Seleccioná …,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Seleccioná una o varias cuentas para verificar la información consolidada.' but never did.,8u_06680f6a.png,
2026-08-19T18:34:31-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Primer ingreso: Filtro de 3 meses de operaciones,2,8,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-19T18:34:31-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Primer ingreso: Filtro de 3 meses de operaciones,4,8,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-19T19:42:01-03:00,Testing,CFI,V1.12.4,10,Mis operaciones,Primer ingreso: Filtro de 1 mes de operaciones,1,8,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",8u_4f3390b5.png,
2026-08-19T19:42:01-03:00,Testing,CFI,V1.12.4,10,Mis operaciones,Primer ingreso al menú Mis operaciones,5,8,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-19T19:42:01-03:00,Testing,CFI,V1.12.4,10,Mis operaciones,Primer ingreso: Filtro de 3 meses de operaciones,6,8,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-19T20:47:02-03:00,Testing,CFI,V1.12.4,11,Login,Ingreso al admin de MPC y setup de portfolios,6,8,Timeout esperando el elemento li.application-footer-link,"AssertionError: Timed out retrying after 360000ms: Expected to find element: `li.application-footer-link`, but never found it.",8u_49417429.png,
2026-08-19T20:47:02-03:00,Testing,CFI,V1.12.4,11,Mis portfolios,Primer ingreso al portfolio CFI desde Mis portfolios,7,8,"Timeout esperando el elemento rect[class=""highcharts-background""]","AssertionError: Timed out retrying after 360000ms: Expected to find element: `rect[class=""highcharts-background""]`, but never found it.",8u_12edfaab.png,
